id,name,price,price_text,original_price,discount_percentage,rating,shop_name,shop_city,shop_tier,badge,labels,image_url,product_url
16091749080,Laptop HP 15 FD0031TX / FD0032TX  Core i5 1354 MX570A 2GB/ 8GB 512GB W11+OHS 15.6FHD IPS,9649000,Rp9.649.000,Rp12.500.000,0,5.0,AGRES - HP Authorized,Jakarta Utara,2,Jakarta Utara,7 terjual; Campaign; 23%,https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/db8432d9b1734d0096611b67fbed7849~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875162&x-signature=aJTIFhXfG6nqGTF7h8hm6Ya4rHw%3D&x-signature-webp=JAVbcnzUVHktIGpByAjPaM2R4EI%3D,https://www.tokopedia.com/agreshpauthorized/laptop-hp-15-fd0031tx-fd0032tx-core-i5-1354-mx570a-2gb-8gb-512gb-w11-ohs-15-6fhd-ips-1730805992952399010?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
102144279358,"Laptop LENOVO Yoga Slim 7 14IMH9 Ultra 5-125H 16GB 512GB 14"" WUXGA Touchscreen OLED EVO -",13934666,Rp13.934.666,Rp19.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,30+ terjual; Campaign; 30%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/342f27b138e843ce838f229b5d869582~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=vzzkNxuAQtoxatM5msPBZAGxUpE%3D&x-signature-webp=PkvmWzwkF%2BnQUI2QpgGVxWBlwZQ%3D,https://www.tokopedia.com/teknotrend/laptop-lenovo-yoga-slim-7-14imh9-ultra-5-125h-16gb-512gb-14-wuxga-touchscreen-oled-evo-1732281986821752770?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
102134354809,ASUS VIVOBOOK GO 14 E1404GA I3 N305 8GB 512GB W11+OHS+M365B 14.0FHD LAPTOP GARANSI RESMI,6179000,Rp6.179.000,,0,5.0,Agres ID Electronics,Depok,2,Depok,1 terjual; Campaign,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/51cd1ca8d33f448f96fa0dce9ffd2f39~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=S5SY%2Fs%2B5m65DyIxEhV2e3CXzmC4%3D&x-signature-webp=UW1NNIhKZuldTesDTJ9Pf8UEFqs%3D,https://www.tokopedia.com/agres-id-electronics/asus-vivobook-go-14-e1404ga-i3-n305-8gb-512gb-w11-ohs-m365b-14-0fhd-laptop-garansi-resmi-1732265114608961432?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
14995633659,"Laptop HP Envy x360 14 FC0555TU FC0666TU Ultra 5 125U 16GB 512GB 14"" 2.8K OLED Touch",15539666,Rp15.539.666,Rp18.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,15 terjual; Campaign; 18%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/68ea6b3877bb4a8ba625b8fa2670fd30~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=jMxuF9vvz9NLV9cBVzI1dh6DTdI%3D&x-signature-webp=3L%2BtXM2wuirsPgC2dQ9Ij1rKN3s%3D,https://www.tokopedia.com/teknotrend/laptop-hp-envy-x360-14-fc0555tu-fc0666tu-ultra-5-125u-16gb-512gb-14-2-8k-oled-touch-1731262137099454402?extParam=ivf%3Dtrue%26keyword%3Dlaptop%26src%3Dsearch
100809443320,LENOVO IDEAPAD SLIM 3 14 I3 1315 8GB 512GB W11+OHS+M365B 14.0FHD BLIT 2Y LAPTOP GARANSI RESMI,6549000,Rp6.549.000,,0,5.0,Agres ID Electronics,Depok,2,Depok,2 terjual; Campaign,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e09df40164304e6f9a89f0465fbc468a~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=DaJwAG8cThParjofGYMDqogckqo%3D&x-signature-webp=jL5Kjon1OPjxdjXGoIyX78L4R5E%3D,https://www.tokopedia.com/agres-id-electronics/lenovo-ideapad-slim-3-14-i3-1315-8gb-512gb-w11-ohs-m365b-14-0fhd-blit-2y-laptop-garansi-resmi-1731995282319706008?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
100492777662,ASUS EXPERTBOOK P1403CVA I3 1315 8GB 512GB W11+OHS 14.0FHD LAPTOP PELAJAR OFFICE DESAIN TIPIS RINGAN BATERAI TAHAN LAMA GARANSI RESMI,6649000,Rp6.649.000,,0,5.0,Agres ID Electronics,Depok,2,Depok,4 terjual; Campaign,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/dd624cdf7f7947d8bde87de94aec2d4b~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=k8QAXRcrdH5TPW7RHaRjZb9FTpM%3D&x-signature-webp=ArhwgxxOtca4lljiS0%2FDJ2ZsSrM%3D,https://www.tokopedia.com/agres-id-electronics/asus-expertbook-p1403cva-i3-1315-8gb-512gb-w11-ohs-14-0fhd-laptop-pelajar-office-desain-tipis-ringan-baterai-tahan-lama-garansi-resmi-1731454611156469656?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
14547698786,Laptop HP VICTUS 15 RYZEN 7 7445HS RTX4050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ SLV -FB3127AX,15599000,Rp15.599.000,Rp17.000.000,0,5.0,AGRES - HP Authorized,Jakarta Utara,2,Jakarta Utara,5 terjual; Campaign; 8%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/829b53e0d8c647deb9019bf8bdf1d68b~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=iB15a8HW5HssW2hafbJLY5Vr0d0%3D&x-signature-webp=egEI7KauJGhV8u8e%2BLge47Pq2BI%3D,https://www.tokopedia.com/agreshpauthorized/laptop-hp-victus-15-ryzen-7-7445hs-rtx4050-6gb-16gb-512gb-w11-ohs-m365b-15-6fhd-144hz-slv-fb3127ax-1730143624321926306?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
100698911926,Laptop Gaming Asus ROG Strix G16 G614PM R9N56C6G HM Ryzen 9 8940HX 16GB RTX5060 1TB,26558666,Rp26.558.666,Rp39.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,25 terjual; Campaign; 34%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/b950bdd58c8c49f19c399f36c0a07c39~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=3KrELyD3wFKqugLpKboaZraAZ2Y%3D&x-signature-webp=ylf4VCjVbV4UWKI73zAVcFxpkg4%3D,https://www.tokopedia.com/teknotrend/laptop-gaming-asus-rog-strix-g16-g614pm-r9n56c6g-hm-ryzen-9-8940hx-16gb-rtx5060-1tb-1731827579960461250?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
6862725076,Laptop Gaming MSI Katana 15 HX B14WGK Core i7 14650HX RTX5070 16GB 512GB,23498666,Rp23.498.666,Rp26.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,50+ terjual; Campaign; 13%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/235b1b24639b4ce3bff5d8784051f649~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=UuOBCBpfos4BTXfTirHRLRlD9q8%3D&x-signature-webp=17v1dkOh7mYEr1vYQuEPddpQNYI%3D,https://www.tokopedia.com/teknotrend/laptop-gaming-msi-katana-15-hx-b14wgk-core-i7-14650hx-rtx5070-16gb-512gb-1731262237920692162?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
102270394945,ASUS TUF A16 FA608UP RYZEN 7 260 RTX5070 8GB/ 16GB 1TB W11+OHS+M365B 16.0WUXGA 165HZ 100SRGB LAPTOP GARANSI RESMI,23599000,Rp23.599.000,,0,5.0,Agres ID Electronics,Depok,2,Depok,1 terjual; Campaign,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/ffe4f53092eb43ec958f233ce9baa509~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=YpD75DvS5nz3CSnFsm6uZkJ9zQY%3D&x-signature-webp=EGBqrlHypy8qFHWKNT2xBwm2jqs%3D,https://www.tokopedia.com/agres-id-electronics/asus-tuf-a16-fa608up-ryzen-7-260-rtx5070-8gb-16gb-1tb-w11-ohs-m365b-16-0wuxga-165hz-100srgb-laptop-garansi-resmi-1732539449105811352?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
102522858151,"Laptop TKDN Acer TravelMate TMP214/0049 i5 1334U 8GB 512GB W11 14""WUXGA - Garansi Resmi 3 Tahun",11999000,Rp11.999.000,,0,5.0,House Of IT,Jakarta Pusat,2,Jakarta Pusat,1 terjual; Campaign,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e96cd6ce216e43f9b1bcf7018af05267~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=lNyE2pNFEcOHjnY8lhbg1lqR2So%3D&x-signature-webp=lxfQkmiBAiSWsjtoreBxxKITshU%3D,https://www.tokopedia.com/houseofit/laptop-tkdn-acer-travelmate-tmp214-0049-i5-1334u-8gb-512gb-w11-14-wuxga-garansi-resmi-3-tahun-1733093572841014753?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
12892865324,"Laptop Gaming MSI Thin 15 B13VE Core i7-13620H 16GB 512GB RTX4050 15.6"" FHD",13848666,Rp13.848.666,Rp16.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,2 terjual; Campaign; 19%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/78bdc4e955134a01864043ecf6317776~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=bWx9THk7lZBzOb7Xc2Y80Q5sTRg%3D&x-signature-webp=o2zAV%2FMWLqce871TOAuF3BUQIE8%3D,https://www.tokopedia.com/teknotrend/laptop-gaming-msi-thin-15-b13ve-core-i7-13620h-16gb-512gb-rtx4050-15-6-fhd-1731262212454778818?extParam=ivf%3Dtrue%26keyword%3Dlaptop%26src%3Dsearch
100847967720,"Laptop Gaming ASUS ROG STRIX G16 G615LM ULTRA 9 275HX RTX5060 32GB 1TB 16"" WQXGA 240HZ",31788666,Rp31.788.666,Rp39.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,12 terjual; Campaign; 21%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/51e5ea7577b942e39febed209b3f1e5f~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=DiZNvKapS2SSeHJfjYdf7zrfaI0%3D&x-signature-webp=MGAtWHH%2FD8pNCRVsTd9W6RXzkVw%3D,https://www.tokopedia.com/teknotrend/laptop-gaming-asus-rog-strix-g16-g615lm-ultra-9-275hx-rtx5060-32gb-1tb-16-wqxga-240hz-1732048839832733634?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
7446544416,HP Victus Laptop 15 AMD Ryzen 5-8645HS RTX 4060 16GB 512GB IPS 144Hz,17847999,Rp17.847.999,,0,5.0,Onestop Gaming,Jakarta Pusat,2,Jakarta Pusat,26 terjual; Campaign,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/2728c842d4f84f2f9643978926a79031~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=tEsvCfdSeNExB9jcFcdaE%2BrBjSw%3D&x-signature-webp=cAgOKqK%2FKKlIvi%2FKIcAH72GD0N0%3D,https://www.tokopedia.com/onestopgaming/hp-victus-laptop-15-amd-ryzen-5-8645hs-rtx-4060-16gb-512gb-ips-144hz-1731305028699981058?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
10533929561,Laptop Gaming LENOVO LEGION 5 15IAX10 Core Ultra 7 255HX 32GB 512GB 5070 W11 OHS M365,28798666,Rp28.798.666,Rp35.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,9 terjual; Campaign; 20%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/b84dcb6818ff4cfb923a7535a9d72c43~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=Z4tq351tLGylqLcyr1YA2xqISS0%3D&x-signature-webp=8ptm4VDcb4bNJgAXA0XtntWaJ%2B0%3D,https://www.tokopedia.com/teknotrend/laptop-gaming-lenovo-legion-5-15iax10-core-ultra-7-255hx-32gb-512gb-5070-w11-ohs-m365-1731262212446521282?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
102022831092,"Laptop HP Omnibook Ultra FLIP 14 ULTRA 9 288V 32GB 2TB 14"" 2.8K",29798666,Rp29.798.666,Rp34.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,40+ terjual; Campaign; 15%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/9b383d77dbd1477792083efaa6df01fb~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=outSIuRIOHwPxgJeKqNRBmrn9Zk%3D&x-signature-webp=12VzSMPkE6RkTjIdMJ2UTC%2Ftj8I%3D,https://www.tokopedia.com/teknotrend/laptop-hp-omnibook-ultra-flip-14-ultra-9-288v-32gb-2tb-14-2-8k-1732066509308659650?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
15360745444,"Laptop Gaming MSI Thin 15 B12VE Core i5-12450H RTX 4050 6GB 512GB 15.6"" FHD 144Hz",12898666,Rp12.898.666,Rp14.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,8 terjual; Campaign; 14%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/6e31089d4c934548aeac880381d42e25~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=MlyCBEM%2F9rNB00m5%2FMrN8UdkdkE%3D&x-signature-webp=wIIepsm7Q%2F%2FL9umOPiRnVlRtAgs%3D,https://www.tokopedia.com/teknotrend/laptop-gaming-msi-thin-15-b12ve-core-i5-12450h-rtx-4050-6gb-512gb-15-6-fhd-144hz-1731262234004064194?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
100284248107,"Laptop Gaming MSI Thin 15 B12UC Core i7-12650H RTX3050 16GB 512GB 15.6"" FHD 144Hz",11698666,Rp11.698.666,Rp14.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,80+ terjual; Campaign; 22%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/84b2df3962e04d4c9d93331f468cedca~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=EvckLWlHxi9JKBJnp4AD1tUNq0s%3D&x-signature-webp=AKjD%2Ft9L9iNHTd%2BveYLmWX3TRVQ%3D,https://www.tokopedia.com/teknotrend/laptop-gaming-msi-thin-15-b12uc-core-i7-12650h-rtx3050-16gb-512gb-15-6-fhd-144hz-1731312076578719682?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
16246524185,LAPTOP ACER ASPIRE LITE AL14 RYZEN 3 5300U 8GB 512GB W11+OHS+M365B 14.0WUXGA IPS,6049000,Rp6.049.000,Rp8.599.000,0,5.0,ALIENWARE GAMING STORE,Jakarta Utara,2,Jakarta Utara,11 terjual; Campaign; 30%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2025/2/14/33591fa4-a944-4acc-8ce7-1a93bcbceb0f.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=N71Vr1ROEcs5vYVjW2ODDMtQaI4%3D&x-signature-webp=xMQy%2Bznh5aOOK%2B%2Fpwf0D64nX%2BjA%3D,https://www.tokopedia.com/alienwarestore/laptop-acer-aspire-lite-al14-ryzen-3-5300u-8gb-512gb-w11-ohs-m365b-14-0wuxga-ips-1730863780781851992?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch%26whid%3D4141453
102582997741,"Laptop HP 15-fd0888TX/15-fd0999TX i7-1355U 512GB MX570A 2GB 15.6"" FHD IPS W11 OHS",12498666,Rp12.498.666,Rp14.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,30+ terjual; Campaign; 17%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/cae0c64f24bf4d07a9df66b4a3ce0696~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875166&x-signature=FU%2B6j3i1D6o%2FIjF7QAmEv39KhGA%3D&x-signature-webp=Oaq6ELyP2hkhvHhYN1Sksa7HxkQ%3D,https://www.tokopedia.com/teknotrend/laptop-hp-15-fd0888tx-15-fd0999tx-i7-1355u-512gb-mx570a-2gb-15-6-fhd-ips-w11-ohs-1733268502878324674?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
102255505183,Laptop LENOVO IdeaPad Slim 5 13ARP10 Ryzen 7 7735HS 16GB 512GB W11 OHS,13198666,Rp13.198.666,Rp13.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,60+ terjual; Campaign; 6%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/98b201c222b2415589955922095ef09c~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875169&x-signature=hXxGyzndJ0dN7c3m93YUmt4qZN4%3D&x-signature-webp=XcRu7F8hj3NQuSr59vWX9mvSao8%3D,https://www.tokopedia.com/teknotrend/laptop-lenovo-ideapad-slim-5-13arp10-ryzen-7-7735hs-16gb-512gb-w11-ohs-1732524861412050882?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
100556692056,Laptop ASUS Vivobook Go 15 E1504FA Ryzen 3-7320U 16GB 512GB W11 15.6 FHD,7069000,Rp7.069.000,Rp10.999.000,0,5.0,ALIENWARE GAMING STORE,Jakarta Utara,2,Jakarta Utara,3 terjual; Campaign; 36%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/5/2/de6332dc-6c4a-49b1-8aeb-e25b64189c62.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875169&x-signature=7YWXailHQCjLr45fzgkJh35bFPA%3D&x-signature-webp=oklAdCh8uwlELzHzfKx3F5vU6Bg%3D,https://www.tokopedia.com/alienwarestore/laptop-asus-vivobook-go-15-e1504fa-ryzen-3-7320u-16gb-512gb-w11-15-6-fhd-1731568050663359832?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch%26whid%3D4141453
100750873110,PEMBAYARAN LAPTOP ALL BRAND (ASUS ACER AXIOO HP DLL),20399000,Rp20.399.000,,0,5.0,Laptop Murah ID,Jakarta Selatan,2,Jakarta Selatan,8 terjual; Campaign,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/45b87c999fc045f19287de8a30722a0c~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875169&x-signature=pzzY%2Ftw%2BHkwyDo5tyOx6rfKZxc8%3D&x-signature-webp=Y5xWKO%2FAmQElRrYt047FcmY2LJ8%3D,https://www.tokopedia.com/laptopmurahid/pembayaran-laptop-all-brand-asus-acer-axioo-hp-dll-1731912340388349206?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
16483933228,"Laptop Asus VIVOBOOK 14 A1404VA i3 1315U 8GB 256GB 14"" FHD",6148666,Rp6.148.666,Rp9.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,11 terjual; Campaign; 39%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/41aab8799f394dfb9d01af7d70af72c3~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875169&x-signature=MzhrR%2FcIzes5vHDB50YQURiO480%3D&x-signature-webp=vQHBWZljX6VdLBZ%2F52%2BamGTZSVE%3D,https://www.tokopedia.com/teknotrend/laptop-asus-vivobook-14-a1404va-i3-1315u-8gb-256gb-14-fhd-1731262212400056258?extParam=ivf%3Dtrue%26keyword%3Dlaptop%26src%3Dsearch
100268840087,"Laptop TKDN Acer TravelMate TMP214/0041 i5 1335U 8GB 512GB W11 14""WUXGA - Garansi Resmi 3 Tahun",11899000,Rp11.899.000,,0,5.0,House Of IT,Jakarta Pusat,2,Jakarta Pusat,8 terjual; Campaign,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8dc88af4f20f4e5d8ddcd626b72698e3~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875169&x-signature=2yHiDydeGlBXAshgIL%2BFMuLnLzE%3D&x-signature-webp=WWlcie9gUWymGCWEld8pDHN7PGE%3D,https://www.tokopedia.com/houseofit/laptop-tkdn-acer-travelmate-tmp214-0041-i5-1335u-8gb-512gb-w11-14-wuxga-garansi-resmi-3-tahun-1731183402421028321?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
102490970070,LENOVO LOQ 15 I5 13450HX RTX3050 6GB/ 16GB 512GB W11+OHS+M365B 15.6FHD 144HZ 100SRGB 4ZRGB 2Y PREM+2ADP LAPTOP GARANSI RESMI,13049000,Rp13.049.000,,0,5.0,Agres ID Electronics,Depok,2,Depok,1 terjual; Campaign,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/aba527108ccb43c3a52cbb4f7b994fd8~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875169&x-signature=Yz6TAlcSvzHd2l19aRlcAnB2GSY%3D&x-signature-webp=kTbaJmUvHxvjOyWrxWkrzu8PpYg%3D,https://www.tokopedia.com/agres-id-electronics/lenovo-loq-15-i5-13450hx-rtx3050-6gb-16gb-512gb-w11-ohs-m365b-15-6fhd-144hz-100srgb-4zrgb-2y-prem-2adp-laptop-garansi-resmi-1733010859096508312?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
12850835493,"Laptop Gaming MSI Thin 15 B13UC Core i7-13620H RTX 3050 512GB 15.6"" FHD 144Hz Win11",11598666,Rp11.598.666,Rp14.799.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,7 terjual; Campaign; 22%,https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/495af1a125d54469be5cd504298b9321~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875169&x-signature=Cpnuj49BlLVTVmzcIxrzxX56kIw%3D&x-signature-webp=wJt%2BKzWxKaJKEq1SbBf%2BttUGG0E%3D,https://www.tokopedia.com/teknotrend/laptop-gaming-msi-thin-15-b13uc-core-i7-13620h-rtx-3050-512gb-15-6-fhd-144hz-win11-1731262196246349762?extParam=ivf%3Dtrue%26keyword%3Dlaptop%26src%3Dsearch
102110502630,Laptop HP OMNIBOOK 5 FLIP TOUCH 14 CORE 5 120U 16GB 512GB W11+OHS+M365B 14.0 2K 2Y+ADP 2IN1 PEN -FP0556TU,12649000,Rp12.649.000,Rp14.000.000,0,5.0,AGRES - HP Authorized,Jakarta Utara,2,Jakarta Utara,2 terjual; Campaign; 10%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e5891b3597374a04bed5ed7755d8b76e~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875169&x-signature=%2FC9B6Y1ANN8SWYobCGSoENfU2mk%3D&x-signature-webp=gbLffZGHWWIjVEKEOT4VT25EoKM%3D,https://www.tokopedia.com/agreshpauthorized/laptop-hp-omnibook-5-flip-touch-14-core-5-120u-16gb-512gb-w11-ohs-m365b-14-0-2k-2y-adp-2in1-pen-fp0556tu-1732232731704067234?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
4262093139,"Laptop Gaming Lenovo Legion 5 15 Ryzen AI 7 350 RTX5060 16GB 512GB 15"" OLED WQXGA 165Hz",25100666,Rp25.100.666,Rp29.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,19 terjual; Campaign; 16%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/7f2560aaab71494a842da0dd0a7ff67e~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875169&x-signature=hCFWu0kUmrFmewztCxe5LbcpxxI%3D&x-signature-webp=btYXt3Ki7ZcPl4rCU0FVQ9T7O5g%3D,https://www.tokopedia.com/teknotrend/laptop-gaming-lenovo-legion-5-15-ryzen-ai-7-350-rtx5060-16gb-512gb-15-oled-wqxga-165hz-1731262137027626946?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
12552428091,Laptop Gaming Asus ROG ZEPHYRUS G14 OLED GA403WM RYZEN AI 9 HX370 RTX5060 32GB 1TB 14.0 WQXGA 120HZ W11 OHS,36248666,Rp36.248.666,Rp41.999.000,0,5.0,TeknoTrend ID,Jakarta Pusat,2,Jakarta Pusat,30+ terjual; Campaign; 14%,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/64b4fe8c42864a3bbaa6fa20592ce85f~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=a74d0a5d&x-expires=1764875169&x-signature=5TgqysZ0tb8reeaj94VPsBjYX44%3D&x-signature-webp=5SpetqzB8E%2FIyuBfflysHbrP22Q%3D,https://www.tokopedia.com/teknotrend/laptop-gaming-asus-rog-zephyrus-g14-oled-ga403wm-ryzen-ai-9-hx370-rtx5060-32gb-1tb-14-0-wqxga-120hz-w11-ohs-1731262233784059842?extParam=ivf%3Dfalse%26keyword%3Dlaptop%26src%3Dsearch
